"Year","Ethnicity","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2003","Hispanic","Wisconsin","15**","237,465","6.32**","5.85**","556"
"2003","Hispanic","Wyoming","--","35,424","--","--","--"
"2003","Unknown","Arizona","--","--","--","--","--"
"2003","Unknown","Delaware","--","--","--","--","--"
"2003","Unknown","District of Columbia","--","--","--","--","--"
"2003","Unknown","Florida","13**","--","0.00**","0.00**","315"
"2003","Unknown","Georgia","--","--","--","--","--"
"2003","Unknown","Idaho","--","--","--","--","--"
"2003","Unknown","Illinois","33","--","0.00","0.00","1,200"
"2003","Unknown","Indiana","--","--","--","--","--"
"2003","Unknown","Iowa","--","--","--","--","--"
"2003","Unknown","Kansas","--","--","--","--","--"
"2003","Unknown","Kentucky","--","--","--","--","--"
"2003","Unknown","Louisiana","--","--","--","--","--"
"2003","Unknown","Massachusetts","--","--","--","--","--"
"2003","Unknown","Michigan","--","--","--","--","--"
"2003","Unknown","Minnesota","--","--","--","--","--"
"2003","Unknown","Nevada","--","--","--","--","--"
"2003","Unknown","New Hampshire","--","--","--","--","--"
"2003","Unknown","New Mexico","--","--","--","--","--"
"2003","Unknown","New York","11**","--","0.00**","0.00**","414"
"2003","Unknown","North Carolina","--","--","--","--","--"
"2003","Unknown","North Dakota","--","--","--","--","--"
"2003","Unknown","Ohio","--","--","--","--","--"
"2003","Unknown","Oklahoma","--","--","--","--","--"
"2003","Unknown","Texas","--","--","--","--","--"
"2003","Unknown","Virginia","--","--","--","--","--"
"2002","Non-Hispanic","Alabama","713","4,385,910","16.26","16.20","17,589"
"2002","Non-Hispanic","Alaska","125","612,311","20.41","20.44","3,510"
"2002","Non-Hispanic","Arizona","698","3,969,818","17.58","16.93","15,040"
"2002","Non-Hispanic","Arkansas","440","2,600,233","16.92","16.91","11,005"
"2002","Non-Hispanic","California","2,397","23,166,048","10.35","10.02","55,952"
"2002","Non-Hispanic","Colorado","447","3,673,383","12.17","11.83","10,434"
"2002","Non-Hispanic","Connecticut","128","3,105,032","4.12","4.17","2,969"
"2002","Non-Hispanic","Delaware","67","761,982","8.79","8.67","1,804"
"2002","Non-Hispanic","District of Columbia","195","526,104","37.07","32.98","7,368"
"2002","Non-Hispanic","Florida","1,702","13,675,840","12.45","12.08","35,706"
"2002","Non-Hispanic","Georgia","1,066","7,984,971","13.35","13.41","26,609"
"2002","Non-Hispanic","Hawaii","33","1,144,570","2.88","2.74","664"
"2002","Non-Hispanic","Idaho","155","1,225,534","12.65","12.67","3,271"
"2002","Non-Hispanic","Illinois","1,020","10,872,256","9.38","9.35","28,529"
"2002","Non-Hispanic","Indiana","697","5,906,558","11.80","11.73","17,625"
"2002","Non-Hispanic","Iowa","195","2,837,448","6.87","6.73","4,441"
"2002","Non-Hispanic","Kansas","249","2,503,035","9.95","9.72","5,860"
"2002","Non-Hispanic","Kentucky","536","4,016,678","13.34","13.06","12,006"
"2002","Non-Hispanic","Louisiana","862","4,373,212","19.71","19.59","25,361"
"2002","Non-Hispanic","Maine","86","1,284,495","6.70","6.54","1,669"
"2002","Non-Hispanic","Maryland","602","5,166,504","11.65","12.01","18,019"
"2002","Non-Hispanic","Massachusetts","186","5,943,391","3.13","3.08","4,811"
"2002","Non-Hispanic","Michigan","1,066","9,658,574","11.04","11.11","28,311"
"2002","Non-Hispanic","Minnesota","296","4,849,956","6.10","6.05","7,341"
"2002","Non-Hispanic","Mississippi","487","2,810,757","17.33","17.46","13,238"
"2002","Non-Hispanic","Missouri","681","5,536,997","12.30","12.22","16,512"
"2002","Non-Hispanic","Montana","133","891,045","14.93","14.77","2,948"
"2002","Non-Hispanic","Nebraska","129","1,617,298","7.98","7.80","2,770"
"2002","Non-Hispanic","Nevada","315","1,708,410","18.44","17.75","6,575"
"2002","Non-Hispanic","New Hampshire","70","1,243,801","5.63","5.56","1,384"
"2002","Non-Hispanic","New Jersey","364","7,333,796","4.96","5.01","8,725"
"2002","Non-Hispanic","New Mexico","190","1,054,439","18.02","17.45","4,006"
"2002","Non-Hispanic","New York","853","16,130,657","5.29","5.27","23,578"
"2002","Non-Hispanic","North Carolina","1,067","7,864,268","13.57","13.32","24,376"
"2002","Non-Hispanic","North Dakota","58","629,169","9.22","9.23","1,284"
"2002","Non-Hispanic","Ohio","1,045","11,162,569","9.36","9.29","24,450"
"2002","Non-Hispanic","Oklahoma","437","3,278,634","13.33","13.10","10,203"
"2002","Non-Hispanic","Oregon","349","3,200,192","10.91","10.50","6,974"
"2002","Non-Hispanic","Pennsylvania","1,171","11,883,410","9.85","9.92","30,534"
"2002","Non-Hispanic","Rhode Island","51","964,041","5.29","5.29","1,355"
"2002","Non-Hispanic","South Carolina","554","3,988,253","13.89","13.83","14,008"
"2002","Non-Hispanic","South Dakota","59","746,215","7.91","7.75","1,219"
"2002","Non-Hispanic","Tennessee","886","5,642,988","15.70","15.51","21,292"
"2002","Non-Hispanic","Texas","1,717","14,445,476","11.89","11.70","38,619"
"2002","Non-Hispanic","Utah","185","2,093,704","8.84","9.42","4,833"
"2002","Non-Hispanic","Vermont","61","608,865","10.02","9.66","977"
"2002","Non-Hispanic","Virginia","777","6,897,080","11.27","11.19","18,616"
"2002","Non-Hispanic","Washington","548","5,553,278","9.87","9.64","11,356"
"2002","Non-Hispanic","West Virginia","268","1,791,376","14.96","14.62","6,062"
"2002","Non-Hispanic","Wisconsin","436","5,221,166","8.35","8.22","10,702"
"2002","Non-Hispanic","Wyoming","92","465,763","19.75","19.49","2,064"
"2002","Hispanic","Alabama","--","94,179","--","--","--"
"2002","Hispanic","Alaska","--","29,959","--","--","--"
"2002","Hispanic","Arizona","268","1,426,437","18.79","16.91","9,812"
"2002","Hispanic","Arkansas","--","105,694","--","--","--"
"2002","Hispanic","California","1,010","11,705,795","8.63","7.77","37,231"
"2002","Hispanic","Colorado","70","817,023","8.57","8.48","2,384"
"2002","Hispanic","Connecticut","19**","353,717","5.37**","4.53**","709"
"2002","Hispanic","Delaware","--","44,187","--","--","--"
"2002","Hispanic","District of Columbia","0**","47,054","0.00**","0.00**","--"
"2002","Hispanic","Florida","169","3,013,530","5.61","5.59","4,392"
"2002","Hispanic","Georgia","63","523,285","12.04","10.29","2,288"
"2002","Hispanic","Hawaii","--","95,043","--","--","--"
"2002","Hispanic","Idaho","--","114,838","--","--","--"
"2002","Hispanic","Illinois","157","1,653,300","9.50","8.91","5,920"
"2002","Hispanic","Indiana","25","249,409","10.02","9.73","839"
"2002","Hispanic","Iowa","--","96,786","--","--","--"
"2002","Hispanic","Kansas","16**","210,500","7.60**","8.62**","499"
"2002","Hispanic","Kentucky","--","73,197","--","--","--"
"2002","Hispanic","Louisiana","11**","124,055","8.87**","8.15**","324"
"2002","Hispanic","Maine","0**","11,465","0.00**","0.00**","--"
"2002","Hispanic","Maryland","13**","273,885","4.75**","3.91**","447"
"2002","Hispanic","Massachusetts","18**","473,815","3.80**","3.40**","648"
"2002","Hispanic","Michigan","21","357,136","5.88","6.97","704"
"2002","Hispanic","Minnesota","--","168,979","--","--","--"
"2002","Hispanic","Mississippi","--","47,924","--","--","--"
"2002","Hispanic","Missouri","13**","137,828","9.43**","9.96**","453"
"2002","Hispanic","Montana","0**","20,622","0.00**","0.00**","--"
"2002","Hispanic","Nebraska","10**","110,994","9.01**","10.09**","312"
"2002","Hispanic","Nevada","55","465,381","11.82","11.24","1,982"
"2002","Hispanic","New Hampshire","--","25,288","--","--","--"
"2002","Hispanic","New Jersey","47","1,218,847","3.86","3.61","1,561"
"2002","Hispanic","New Mexico","114","800,870","14.24","14.12","3,685"
"2002","Hispanic","New York","129","3,007,143","4.29","3.89","4,412"
"2002","Hispanic","North Carolina","69","461,933","14.94","10.46","2,584"
"2002","Hispanic","North Dakota","0**","8,999","0.00**","0.00**","--"
"2002","Hispanic","Ohio","15**","245,320","6.11**","8.41**","429"
"2002","Hispanic","Oklahoma","15**","210,446","7.13**","6.77**","563"
"2002","Hispanic","Oregon","25","313,232","7.98","6.79","923"
"2002","Hispanic","Pennsylvania","49","447,621","10.95","9.77","1,714"
"2002","Hispanic","Rhode Island","--","101,954","--","--","--"
"2002","Hispanic","South Carolina","12**","119,542","10.04**","7.88**","428"
"2002","Hispanic","South Dakota","--","13,805","--","--","--"
"2002","Hispanic","Tennessee","16**","152,930","10.46**","11.09**","553"
"2002","Hispanic","Texas","579","7,244,849","7.99","7.79","19,846"
"2002","Hispanic","Utah","22","231,111","9.52","11.79","689"
"2002","Hispanic","Vermont","--","6,577","--","--","--"
"2002","Hispanic","Virginia","19**","389,793","4.87**","4.05**","675"
"2002","Hispanic","Washington","20**","499,071","4.01**","4.63**","607"
"2002","Hispanic","West Virginia","--","14,038","--","--","--"
"2002","Hispanic","Wisconsin","10**","223,996","4.46**","3.48**","373"
"2002","Hispanic","Wyoming","--","34,254","--","--","--"
"2002","Unknown","Alabama","--","--","--","--","--"
"2002","Unknown","Arizona","--","--","--","--","--"
"2002","Unknown","California","--","--","--","--","--"
"2002","Unknown","Delaware","--","--","--","--","--"
"2002","Unknown","Florida","15**","--","0.00**","0.00**","432"
"2002","Unknown","Georgia","--","--","--","--","--"
"2002","Unknown","Illinois","54","--","0.00","0.00","1,920"
"2002","Unknown","Indiana","--","--","--","--","--"
"2002","Unknown","Kansas","--","--","--","--","--"
"2002","Unknown","Kentucky","--","--","--","--","--"
"2002","Unknown","Louisiana","--","--","--","--","--"
"2002","Unknown","Maine","--","--","--","--","--"
"2002","Unknown","Michigan","--","--","--","--","--"
"2002","Unknown","Minnesota","--","--","--","--","--"
"2002","Unknown","Mississippi","--","--","--","--","--"
"2002","Unknown","Missouri","--","--","--","--","--"
"2002","Unknown","Montana","--","--","--","--","--"
"2002","Unknown","Nebraska","--","--","--","--","--"
"2002","Unknown","New Hampshire","--","--","--","--","--"
"2002","Unknown","New Jersey","--","--","--","--","--"
"2002","Unknown","New York","12**","--","0.00**","0.00**","287"
"2002","Unknown","Ohio","--","--","--","--","--"
"2002","Unknown","Tennessee","--","--","--","--","--"
"2002","Unknown","Texas","--","--","--","--","--"
"2002","Unknown","Virginia","10**","--","0.00**","0.00**","196"
"2002","Unknown","West Virginia","--","--","--","--","--"
"2001","Non-Hispanic","Alabama","732","4,381,912","16.71","16.63","18,322"
"2001","Non-Hispanic","Alaska","93","605,682","15.36","15.16","2,755"
"2001","Non-Hispanic","Arizona","593","3,906,561","15.18","14.67","12,683"
"2001","Non-Hispanic","Arkansas","406","2,595,045","15.65","15.58","9,611"
"2001","Non-Hispanic","California","2,239","23,095,496","9.70","9.42","51,679"
"2001","Non-Hispanic","Colorado","446","3,642,418","12.25","12.08","9,991"
"2001","Non-Hispanic","Connecticut","170","3,094,716","5.49","5.52","3,857"
"2001","Non-Hispanic","Delaware","73","754,791","9.67","9.55","1,689"
"2001","Non-Hispanic","District of Columbia","165","527,687","31.27","27.44","6,104"
"2001","Non-Hispanic","Florida","1,608","13,495,307","11.92","11.41","32,262"
"2001","Non-Hispanic","Georgia","1,065","7,892,910","13.49","13.53","27,362"
"2001","Non-Hispanic","Hawaii","44","1,134,502","3.88","3.75","1,125"
"2001","Non-Hispanic","Idaho","165","1,210,895","13.63","13.67","3,743"
"2001","Non-Hispanic","Illinois","1,048","10,886,912","9.63","9.59","28,962"
"2001","Non-Hispanic","Indiana","711","5,893,291","12.07","11.99","18,343"
"2001","Non-Hispanic","Iowa","187","2,841,527","6.58","6.41","4,362"
"2001","Non-Hispanic","Kansas","241","2,501,442","9.63","9.70","6,704"
"2001","Non-Hispanic","Kentucky","513","4,000,972","12.82","12.62","12,114"
"2001","Non-Hispanic","Louisiana","770","4,361,665","17.65","17.69","21,781"
"2001","Non-Hispanic","Maine","98","1,275,202","7.69","7.34","1,771"
"2001","Non-Hispanic","Maryland","601","5,123,340","11.73","12.03","18,440"
"2001","Non-Hispanic","Massachusetts","166","5,942,473","2.79","2.74","4,015"
"2001","Non-Hispanic","Michigan","1,045","9,647,503","10.83","10.89","28,207"
"2001","Non-Hispanic","Minnesota","313","4,824,746","6.49","6.46","7,695"
"2001","Non-Hispanic","Mississippi","497","2,808,826","17.69","17.79","13,082"
"2001","Non-Hispanic","Missouri","735","5,512,298","13.33","13.27","18,903"
"2001","Non-Hispanic","Montana","157","887,415","17.69","17.75","3,490"
"2001","Non-Hispanic","Nebraska","134","1,616,621","8.29","8.20","3,131"
"2001","Non-Hispanic","Nevada","292","1,665,003","17.54","17.14","6,176"
"2001","Non-Hispanic","New Hampshire","88","1,232,468","7.14","7.12","2,157"
"2001","Non-Hispanic","New Jersey","324","7,318,939","4.43","4.60","8,542"
"2001","Non-Hispanic","New Mexico","178","1,048,147","16.98","16.53","3,797"
"2001","Non-Hispanic","New York","912","16,130,448","5.65","5.66","26,227"
"2001","Non-Hispanic","North Carolina","1,019","7,785,401","13.09","12.86","24,452"
"2001","Non-Hispanic","North Dakota","45","630,685","7.14","7.35","988"
"2001","Non-Hispanic","Ohio","1,014","11,154,906","9.09","9.04","23,885"
"2001","Non-Hispanic","Oklahoma","479","3,271,617","14.64","14.48","11,166"
"2001","Non-Hispanic","Oregon","344","3,171,854","10.85","10.47","6,717"
"2001","Non-Hispanic","Pennsylvania","1,117","11,877,509","9.40","9.38","27,924"
"2001","Non-Hispanic","Rhode Island","38","960,467","3.96","3.92","1,027"
"2001","Non-Hispanic","South Carolina","552","3,957,380","13.95","13.82","14,075"
"2001","Non-Hispanic","South Dakota","54","745,391","7.25","7.20","1,377"
"2001","Non-Hispanic","Tennessee","829","5,611,750","14.77","14.57","20,038"
"2001","Non-Hispanic","Texas","1,776","14,332,617","12.39","12.21","40,934"
"2001","Non-Hispanic","Utah","205","2,066,067","9.92","10.87","5,180"
"2001","Non-Hispanic","Vermont","51","606,119","8.41","8.28","1,015"
"2001","Non-Hispanic","Virginia","750","6,836,712","10.97","10.88","19,054"
"2001","Non-Hispanic","Washington","480","5,512,082","8.71","8.57","10,031"
"2001","Non-Hispanic","West Virginia","249","1,788,334","13.92","13.11","4,440"
"2001","Non-Hispanic","Wisconsin","462","5,197,064","8.89","8.77","11,757"
"2001","Non-Hispanic","Wyoming","68","461,701","14.73","14.32","1,668"
"2001","Hispanic","Alabama","--","85,722","--","--","--"
"2001","Hispanic","Alaska","--","28,005","--","--","--"
"2001","Hispanic","Arizona","246","1,366,916","18.00","15.75","9,040"
"2001","Hispanic","Arkansas","--","96,526","--","--","--"
"2001","Hispanic","California","955","11,383,962","8.39","7.85","34,374"
"2001","Hispanic","Colorado","64","783,269","8.17","8.59","2,031"
"2001","Hispanic","Connecticut","20**","338,119","5.92**","4.89**","697"
"2001","Hispanic","Delaware","--","40,908","--","--","--"
"2001","Hispanic","District of Columbia","--","46,817","--","--","--"
"2001","Hispanic","Florida","201","2,861,659","7.02","6.88","5,217"
"2001","Hispanic","Georgia","55","484,128","11.36","9.09","2,080"
"2001","Hispanic","Hawaii","--","91,446","--","--","--"
"2001","Hispanic","Idaho","10**","109,067","9.17**","7.40**","387"
"2001","Hispanic","Illinois","186","1,601,533","11.61","10.03","7,189"
"2001","Hispanic","Indiana","18**","234,469","7.68**","6.93**","620"
"2001","Hispanic","Iowa","--","90,470","--","--","--"
"2001","Hispanic","Kansas","17**","200,720","8.47**","9.30**","616"
"2001","Hispanic","Kentucky","10**","67,160","14.89**","13.86**","311"
"2001","Hispanic","Louisiana","10**","116,210","8.61**","8.54**","313"
"2001","Hispanic","Maine","0**","10,490","0.00**","0.00**","--"
"2001","Hispanic","Maryland","--","251,351","--","--","--"
"2001","Hispanic","Massachusetts","28","455,161","6.15","4.93","1,137"
"2001","Hispanic","Michigan","27","343,617","7.86","7.79","934"
"2001","Hispanic","Minnesota","--","158,050","--","--","--"
"2001","Hispanic","Mississippi","--","44,168","--","--","--"
"2001","Hispanic","Missouri","--","128,844","--","--","--"
"2001","Hispanic","Montana","--","19,546","--","--","--"
"2001","Hispanic","Nebraska","--","103,215","--","--","--"
"2001","Hispanic","Nevada","49","433,396","11.31","10.80","1,819"
"2001","Hispanic","New Hampshire","0**","23,049","0.00**","0.00**","--"
"2001","Hispanic","New Jersey","45","1,173,732","3.83","3.64","1,445"
"2001","Hispanic","New Mexico","96","783,543","12.25","12.68","2,811"
"2001","Hispanic","New York","142","2,952,390","4.81","4.14","5,042"
"2001","Hispanic","North Carolina","74","424,721","17.42","12.02","2,739"
"2001","Hispanic","North Dakota","0**","8,377","0.00**","0.00**","--"
"2001","Hispanic","Ohio","12**","232,498","5.16**","6.03**","310"
"2001","Hispanic","Oklahoma","10**","195,483","5.12**","5.63**","272"
"2001","Hispanic","Oregon","14**","296,083","4.73**","5.56**","468"
"2001","Hispanic","Pennsylvania","54","421,461","12.81","10.96","1,943"
"2001","Hispanic","Rhode Island","--","96,675","--","--","--"
"2001","Hispanic","South Carolina","11**","107,615","10.22**","8.11**","389"
"2001","Hispanic","South Dakota","0**","12,581","0.00**","0.00**","--"
"2001","Hispanic","Tennessee","15**","139,039","10.79**","7.53**","583"
"2001","Hispanic","Texas","565","6,987,005","8.09","7.62","19,634"
"2001","Hispanic","Utah","24","217,648","11.03","11.90","786"
"2001","Hispanic","Vermont","0**","6,104","0.00**","0.00**","--"
"2001","Hispanic","Virginia","14**","361,650","3.87**","4.02**","462"
"2001","Hispanic","Washington","30","473,640","6.33","5.50","1,084"
"2001","Hispanic","West Virginia","--","13,147","--","--","--"
"2001","Hispanic","Wisconsin","13**","209,771","6.20**","5.22**","464"
"2001","Hispanic","Wyoming","--","32,956","--","--","--"
"2001","Unknown","Alabama","--","--","--","--","--"
"2001","Unknown","Arizona","--","--","--","--","--"
"2001","Unknown","California","--","--","--","--","--"
